chapter,paragraph,text_part,content
10.0,7,text_content,"‘Surely not a palm lock,’ she told herself. ‘A palm lock must be keyed to one individual’s hand shape and palm lines.’ But it looked like a palm lock. And there were ways to open any palm lock – as she had learned at school. "
10.0,8,text_content,"of pressures to distort the lines – a turn of the wrist, another turn, a sliding twist of the palm across the surface. "
10.0,9,text_content,She felt the click. 
10.0,10,text_content,the foot of the stairs. 
10.0,11,text_content,"signet and the guard has identified them.’ She glanced at the door, back to Jessica. "
10.0,12,text_content,Dune 
10.0,13,text_content,on Dr Yueh in the next room. Paul may require a wakeshot.’ 
10.0,14,text_content,"could ask about the door and what it concealed, Mapes had turned away, hurrying back down the hall. "
10.0,15,text_content,"‘Hawat certified this place,’ Jessica thought. ‘There can’t be anything too terrible in here.’ "
10.0,16,text_content,She pushed the door. It swung inward onto a small room with another oval door opposite. The other door had a wheel handle. 
10.0,17,text_content,"mark. ‘The door was left propped open,’ she thought. ‘Someone probably knocked the prop down accidentally, not realizing the outer door would close on a palm lock.’ "
10.0,18,text_content,She stepped over the lip into the little room. 
10.0,19,text_content,‘Why an airlock in a house?’ she asked herself. And she thought suddenly of exotic creatures sealed off in special climates. 
10.0,20,text_content,‘Special climate!’ 
10.0,21,text_content,That would make sense on Arrakis where even the driest of off-planet growing things had to be irrigated. 
10.0,22,text_content,"Galach words, read: "
10.0,23,text_content,Friend.’ 
10.0,24,text_content,sunlight pouring across it. 
10.0,25,text_content,‘A yellow sun?’ she asked herself. Then: ‘Filter glass!’ 
10.0,26,text_content,She stepped over the sill and the door swung closed behind. 
10.0,27,text_content,"A wet-planet conservatory,’ she breathed. "
10.0,28,text_content,"pleniscenta, green and white striped akarso … roses … "
10.0,29,text_content,‘Even roses!’ 
10.0,30,text_content,"She bent to breathe the fragrance of a giant pink blossom, straightened to peer around the room. "
10.0,31,text_content,Rhythmic noise invaded her senses. 
10.0,32,text_content,"fluted lips. The rhythmic noise was a peeling, spooling arc of water falling thud-a-gallop onto the metal bowl. "
10.0,33,text_content,guessed it had been added onto the roof of this wing long after the original building’s completion. 
10.0,34,text_content,retracted and she looked at what it had watered: a fern tree. 
10.0,35,text_content,that it shocked her to inner stillness. 
10.0,36,text_content,uplifting known as the Shield Wall. 
10.0,37,text_content,"to surprise me with such a gift, but there hasn’t been time. And he’s been busy with more serious problems.’ "
10.0,38,text_content,dust. 
10.0,39,text_content,pleasure room used water enough to support a thousand persons on Arrakis – possibly more. 
10.0,1,opening_text,"She crossed to the table, noted Hawat’s day signs on it, studied a message written on the pad: "
10.0,2,opening_caption,— 
11.0,3,text_content,same teachers: the proximity of a desirable thing tempts one to overindulgence. On that path lies danger. 
11.0,4,opening_caption,’ 
11.0,5,text_content,bitter thought touched Jessica in passing: ‘The Count married his Lady.’ 
11.0,6,text_content,when conditions demanded it: ‘On that path lies danger.’ 
11.0,7,text_content,"fingers. Nothing. She replaced the pad where she had found it, feeling a sense of urgency. "
11.0,8,text_content,‘Something in the position of the pad?’ she wondered. 
11.0,9,text_content,scanned them in a single passage: 
11.0,10,text_content,"few as my Count is not in the pay of the H. In haste, MF.’ "
11.0,11,text_content,"glanced at the fountain, thrust his hand and the thing it clutched under the falling water. "
11.0,12,text_content,"‘Paul!’ She grabbed his shoulder, staring at the hand. ‘What is that?’ "
11.0,13,text_content,I want to be sure. Water should short it out.’ 
11.0,14,text_content,‘Immerse it!’ she commanded. 
11.0,15,text_content,He obeyed. 
11.0,16,text_content,"Presently, she said: ‘Withdraw your hand. Leave the thing in the water.’ "
11.0,17,text_content,prodded the deadly sliver. 
11.0,18,text_content,It was dead. 
11.0,19,text_content,"She dropped the stem into the water, looked at Paul. His eyes studied the room with a searching intensity that she recognized – the B.G. Way. "
11.0,20,text_content,"‘This place could conceal anything,’ he said. "
11.0,21,text_content,"‘I’ve reason to believe it’s safe,’ she said. "
11.0,22,text_content,"‘My room was supposed to be safe, too. Hawat said—’ "
11.0,23,text_content,limited range. The thing could’ve been spirited in here after Hawat’s investigation.’ 
11.0,24,text_content,"But she thought of the message of the leaf: ‘… ‘defection of a trusted companion or lieutenant.’ Not Hawat, surely. Oh, surely not Hawat.’ "
11.0,25,text_content,"‘Hawat’s men are searching the house right now,’ he said. ‘That seeker almost got the old woman who came to wake me.’ "
11.0,26,text_content,"‘The Shadout Mapes,’ Jessica said, remembering the encounter at the stairs. ‘A summons from your father to—’ "
11.0,27,text_content,"‘That can wait,’ Paul said. ‘Why do you think this room’s safe?’ "
11.0,28,text_content,"She pointed to the note, explained about it. "
11.0,29,text_content,He relaxed slightly. 
11.0,30,text_content,"But Jessica remained inwardly tense, thinking: ‘A hunter-seeker! Merciful Mother!’ It took all her training to prevent a fit of hysterical trembling. "
11.0,31,text_content,"Paul spoke matter-of-factly: ‘It’s the Harkonnens, of course. We shall have to destroy them.’ "
11.0,32,text_content,A rapping sounded at the airlock door – the code knock of one of Hawat’s corps. 
11.0,33,text_content,"‘Come in,’ Paul called. "
11.0,34,text_content,a man in it. He had a seeker console.’ 
11.0,35,text_content,"‘I’ll want to take part in the interrogation,’ Jessica said. "
11.0,36,text_content,"‘Sorry, my Lady. We messed him up catching him. He died.’ "
11.0,37,text_content,‘Nothing to identify him?’ she asked. 
11.0,38,text_content,"‘We’ve found nothing yet, my Lady.’ "
11.0,39,text_content,‘Was he an Arrakeen native?’ Paul asked. 
11.0,40,text_content,Jessica nodded at the astuteness of the question. 
11.0,41,text_content,stake my reputation on it.’ 
11.0,42,text_content,"‘No one questions your thoroughness,’ Jessica said. "
11.0,43,text_content,"‘I question it, my Lady. We should’ve used sonic probes down there.’ "
11.0,44,text_content,"‘I presume that’s what you’re doing now,’ Paul said. "
11.0,45,text_content,"‘Yes, sir.’ "
11.0,46,text_content,‘Send word to my father that we’ll be delayed.’ 
11.0,47,text_content,in a safe place.’ Again his eyes swept the room. ‘What of this place?’ 
11.0,48,text_content,"‘I’ve reason to believe it safe,’ she said. ‘Both Hawat and I have inspected it.’ "
11.0,49,text_content,backed out and swung the door closed behind him. 
11.0,50,text_content,would miss.’ 
11.0,51,text_content,"‘This wing was the only place I hadn’t examined,’ she said. ‘I put it off to last because …’ "
11.0,52,text_content,"‘Because Hawat gave it his personal attention,’ he said. "
11.0,53,text_content,"She darted a quick look at his face, questioning. "
11.0,54,text_content,‘Do you distrust Hawat?’ she asked. 
11.0,55,text_content,"‘No, but he’s getting old … he’s overworked. We could take some of the load from him.’ "
11.0,56,text_content,hears about this. He’ll be shamed that…’ 
11.0,57,text_content,"‘We must take our own measures,’ he said. "
11.0,58,text_content,… many times over.’ 
11.0,59,text_content,Paul said: ‘When my father is bothered by something you’ve done he says ‘“Bene Gesserit!”’ like a swear word.’ 
11.0,60,text_content,‘And what is it about me that bothers your father?’ 
11.0,61,text_content,‘When you argue with him.’ 
11.0,62,text_content,"‘You are not your father, Paul.’ "
11.0,63,text_content,"And Paul thought: ‘It’ll worry her, but I must tell her what that Mapes woman said about a traitor among us.’ "
11.0,64,text_content,"‘What’re you holding back?’Jessica asked. ‘This isn’t like you, Paul’ "
11.0,65,text_content,"He shrugged, recounted the exchange with Mapes. "
11.0,66,text_content,"And Jessica thought of the message of the leaf. She came to a sudden decision, showed Paul the leaf, told him its message. "
11.0,67,text_content,"‘My father must learn of this at once,’ he said. ‘I’ll radiograph it in code and get it off.’ "
11.0,68,text_content,"‘No,’ she said. ‘You will wait until you can see him alone. As few as possible must learn about it.’ "
11.0,69,text_content,‘Do you mean we should trust no one?’ 
11.0,70,text_content,"believe it’s true, but it may be that the only purpose was to get this message to us.’ "
11.0,71,text_content,"Paul’s face remained sturdily somber. ‘To sow distrust and suspicion in our ranks, to weaken us that way,’ he said. "
11.0,72,text_content,"‘You must tell your father privately and caution him about this aspect of it,’ she said. "
11.0,73,text_content,‘I understand.’ 
11.0,74,text_content,ball low above the cliffs. 
11.0,75,text_content,"Paul turned with her, said: ‘I don’t think it’s Hawat, either. Is it possible it’s Yueh?’ "
11.0,76,text_content,"‘He’s not a lieutenant or companion,’ she said. ‘And I can assure you he hates the Harkonnens as bitterly as we do.’ "
11.0,77,text_content,been loyal to us for generations – for good reason.’ 
11.0,78,text_content,basin. 
11.0,79,text_content,"that it twinkled with a clear, precise rhythm – a trembling of light: blink-blink-blink-blink-blink … "
11.0,80,text_content,Paul stirred beside her in the dusky room. 
11.0,81,text_content,"But Jessica concentrated on that single bright star, realizing that it was ‘too’ low, that it must come from the Shield Wall cliffs. "
11.0,82,text_content,‘Someone signaling!’ 
11.0,83,text_content,"She tried to read the message, but it was in no code she had ever learned. "
11.0,84,text_content,"off to their left grew brighter, began to wink back at the cliff – very fast: blinksquirt, glimmer, blink! "
11.0,85,text_content,And it was gone. 
11.0,86,text_content,The false star in the cliff winked out immediately. 
11.0,87,text_content,Signals … and they filled her with premonition. 
11.0,88,text_content,‘Why were lights used to signal across the basin?’ she asked herself. ‘Why couldn’t they use the communications network?’ 
11.0,89,text_content,that messages were being sent between his enemies – between Harkonnen agents. 
11.0,90,text_content,young master to his father.’ 
12.0,1,opening_text,is it possible he deliberately sacrificed himself that his son might find a better life? All evidence indicates the Duke was a man not easily hoodwinked. 
