text_part,text_content
text_content,"He brought out his hand, shook water from it, staring at the quiescent metal in the fountain. Jessica broke off a plant stem, prodded the deadly sliver. "
text_content,It was dead. 
text_content,"She dropped the stem into the water, looked at Paul. His eyes studied the room with a searching intensity that she recognized – the B.G. Way. "
text_content,"‘This place could conceal anything,’ he said. "
text_content,"‘I’ve reason to believe it’s safe,’ she said. "
text_content,"‘My room was supposed to be safe, too. Hawat said—’ "
text_content,"‘It was a hunter-seeker,’ she reminded him. ‘That means someone inside the house to operate it. Seeker control beams have limited range. The thing could’ve been spirited in here after Hawat’s investigation.’ "
text_content,"But she thought of the message of the leaf: ‘… ‘defection of a trusted companion or lieutenant.’ Not Hawat, surely. Oh, surely not Hawat.’ "
text_content,"‘Hawat’s men are searching the house right now,’ he said. ‘That seeker almost got the old woman who came to wake me.’ "
text_content,"‘The Shadout Mapes,’ Jessica said, remembering the encounter at the stairs. ‘A summons from your father to—’ "
text_content,"‘That can wait,’ Paul said. ‘Why do you think this room’s safe?’ "
text_content,"She pointed to the note, explained about it. "
text_content,He relaxed slightly. 
text_content,"But Jessica remained inwardly tense, thinking: ‘A hunter-seeker! Merciful Mother!’ It took all her training to prevent a fit of hysterical trembling. "
text_content,"Paul spoke matter-of-factly: ‘It’s the Harkonnens, of course. We shall have to destroy them.’ "
text_content,A rapping sounded at the airlock door – the code knock of one of Hawat’s corps. 
text_content,"‘Come in,’ Paul called. "
text_content,"The door swung wide and a tall man in Atreides uniform with a Hawat insignia on his cap leaned into the room. ‘There you are, sir,’ he said. ‘The housekeeper said you’d be here.’ He glanced around the room. ‘We found a cairn in the cellar and caught a man in it. He had a seeker console.’ "
text_content,"‘I’ll want to take part in the interrogation,’ Jessica said. "
text_content,"‘Sorry, my Lady. We messed him up catching him. He died.’ "
text_content,‘Nothing to identify him?’ she asked. 
text_content,"‘We’ve found nothing yet, my Lady.’ "
text_content,‘Was he an Arrakeen native?’ Paul asked. 
text_content,Jessica nodded at the astuteness of the question. 
text_content,"‘He has the native look,’ the man said. ‘Put into that cairn more’n a month ago, by the look, and left there to await our coming. Stone and mortar where he came through into the cellar were untouched when we inspected the place yesterday. I’ll stake my reputation on it.’ "
text_content,"‘No one questions your thoroughness,’ Jessica said. "
text_content,"‘I question it, my Lady. We should’ve used sonic probes down there.’ "
text_content,"‘I presume that’s what you’re doing now,’ Paul said. "
text_content,"‘Yes, sir.’ "
text_content,‘Send word to my father that we’ll be delayed.’ 
text_content,"‘At once, sir.’ He glanced at Jessica. ‘It’s Hawat’s order that under such circumstances as these the young master be guarded in a safe place.’ Again his eyes swept the room. ‘What of this place?’ "
text_content,"‘I’ve reason to believe it safe,’ she said. ‘Both Hawat and I have inspected it.’ "
text_content,"‘Then I’ll mount guard outside here, m’Lady, until we’ve been over the house once more.’ He bowed, touched his cap to Paul, backed out and swung the door closed behind him. "
text_content,"Paul broke the sudden silence, saying: ‘Had we better go over the house later ourselves? Your eyes might see things others would miss.’ "
text_content,"‘This wing was the only place I hadn’t examined,’ she said. ‘I put it off to last because …’ "
text_content,"‘Because Hawat gave it his personal attention,’ he said. "
text_content,"She darted a quick look at his face, questioning. "
text_content,‘Do you distrust Hawat?’ she asked. 
text_content,"‘No, but he’s getting old … he’s overworked. We could take some of the load from him.’ "
text_content,"‘That’d only shame him and impair his efficiency,’ she said. ‘A stray insect won’t be able to wander into this wing after he hears about this. He’ll be shamed that…’ "
text_content,"‘We must take our own measures,’ he said. "
text_content,"‘Hawat has served three generations of Atreides with honor,’ she said. ‘He deserves every respect and trust we can pay him … many times over.’ "
text_content,Paul said: ‘When my father is bothered by something you’ve done he says ‘“Bene Gesserit!”’ like a swear word.’ 
text_content,‘And what is it about me that bothers your father?’ 
text_content,‘When you argue with him.’ 
text_content,"‘You are not your father, Paul.’ "
text_content,"And Paul thought: ‘It’ll worry her, but I must tell her what that Mapes woman said about a traitor among us.’ "
text_content,"‘What’re you holding back?’Jessica asked. ‘This isn’t like you, Paul’ "
text_content,"He shrugged, recounted the exchange with Mapes. "
text_content,"And Jessica thought of the message of the leaf. She came to a sudden decision, showed Paul the leaf, told him its message. "
